solver_name,task,benchmark_name,instance,answer
asc_07,DS-PR,iccma21,be_8_2_9,NO
asc_07,DS-PR,iccma21,be_8_3_10,NO
asc_07,DS-PR,iccma21,be_8_4_10,NO
asc_07,DS-PR,iccma21,be_8_4_6,NO
asc_07,DS-PR,iccma21,be_8_4_7,NO
asc_07,DS-PR,iccma21,be_8_4_8,NO
asc_07,DS-PR,iccma21,be_8_4_9,NO
asc_07,DS-PR,iccma21,be_8_5_10,NO
asc_07,DS-PR,iccma21,be_8_6_10,NO
asc_07,DS-PR,iccma21,be_8_6_6,NO
asc_07,DS-PR,iccma21,be_8_6_7,NO
asc_07,DS-PR,iccma21,be_8_6_8,NO
asc_07,DS-PR,iccma21,be_8_6_9,NO
asc_07,DS-PR,iccma21,be_8_7_10,NO
asc_07,DS-PR,iccma21,be_8_8_10,NO
asc_07,DS-PR,iccma21,be_8_8_6,NO
asc_07,DS-PR,iccma21,be_8_8_7,NO
asc_07,DS-PR,iccma21,be_8_8_8,NA
asc_07,DS-PR,iccma21,be_8_8_9,NO
asc_07,DS-PR,iccma21,be_8_9_10,NO
asc_07,DS-PR,iccma21,be_9_10_10,NA
asc_07,DS-PR,iccma21,be_9_10_6,NO
asc_07,DS-PR,iccma21,be_9_10_7,NA
asc_07,DS-PR,iccma21,be_9_10_8,NO
asc_07,DS-PR,iccma21,be_9_10_9,NO
asc_07,DS-PR,iccma21,be_9_1_10,NO
asc_07,DS-PR,iccma21,be_9_2_10,NO
asc_07,DS-PR,iccma21,be_9_2_6,NO
asc_07,DS-PR,iccma21,be_9_2_7,NO
asc_07,DS-PR,iccma21,be_9_2_8,NO
asc_07,DS-PR,iccma21,be_9_2_9,NO
asc_07,DS-PR,iccma21,be_9_3_10,NO
asc_07,DS-PR,iccma21,be_9_4_10,NO
asc_07,DS-PR,iccma21,be_9_4_6,NO
asc_07,DS-PR,iccma21,be_9_4_7,NO
asc_07,DS-PR,iccma21,be_9_4_8,NO
asc_07,DS-PR,iccma21,be_9_4_9,NO
asc_07,DS-PR,iccma21,be_9_5_10,NO
asc_07,DS-PR,iccma21,be_9_6_10,NA
asc_07,DS-PR,iccma21,be_9_6_6,NO
asc_07,DS-PR,iccma21,be_9_6_7,NO
asc_07,DS-PR,iccma21,be_9_6_8,NO
asc_07,DS-PR,iccma21,be_9_6_9,NO
asc_07,DS-PR,iccma21,be_9_7_10,NO
asc_07,DS-PR,iccma21,be_9_8_10,NO
asc_07,DS-PR,iccma21,be_9_8_6,NO
asc_07,DS-PR,iccma21,be_9_8_7,NO
asc_07,DS-PR,iccma21,be_9_8_8,NO
asc_07,DS-PR,iccma21,be_9_8_9,NO
asc_07,DS-PR,iccma21,be_9_9_10,NA
asc_07,DS-PR,iccma21,e_10_10_10,NO
asc_07,DS-PR,iccma21,e_10_1_10,NO
asc_07,DS-PR,iccma21,e_10_2_10,NO
asc_07,DS-PR,iccma21,e_10_3_10,NO
asc_07,DS-PR,iccma21,e_10_4_10,NO
asc_07,DS-PR,iccma21,e_10_5_10,NA
asc_07,DS-PR,iccma21,e_10_6_10,NO
asc_07,DS-PR,iccma21,e_10_7_10,NA
asc_07,DS-PR,iccma21,e_10_8_10,NA
asc_07,DS-PR,iccma21,e_10_9_10,NA
asc_07,DS-PR,iccma21,e_5_10_10,NO
asc_07,DS-PR,iccma21,e_5_10_6,NO
asc_07,DS-PR,iccma21,e_5_10_7,NO
asc_07,DS-PR,iccma21,e_5_10_8,NO
asc_07,DS-PR,iccma21,e_5_10_9,NO
asc_07,DS-PR,iccma21,e_5_1_10,NO
asc_07,DS-PR,iccma21,e_5_2_10,NO
asc_07,DS-PR,iccma21,e_5_2_6,NO
asc_07,DS-PR,iccma21,e_5_2_7,NO
asc_07,DS-PR,iccma21,e_5_2_8,NO
asc_07,DS-PR,iccma21,e_5_2_9,NO
asc_07,DS-PR,iccma21,e_5_3_10,NO
asc_07,DS-PR,iccma21,e_5_4_10,NO
asc_07,DS-PR,iccma21,e_5_4_6,NO
asc_07,DS-PR,iccma21,e_5_4_7,NO
asc_07,DS-PR,iccma21,e_5_4_8,NO
asc_07,DS-PR,iccma21,e_5_4_9,NO
asc_07,DS-PR,iccma21,e_5_5_10,NO
asc_07,DS-PR,iccma21,e_5_6_10,NO
asc_07,DS-PR,iccma21,e_5_6_6,NO
asc_07,DS-PR,iccma21,e_5_6_7,NO
asc_07,DS-PR,iccma21,e_5_6_8,NO
asc_07,DS-PR,iccma21,e_5_6_9,NO
asc_07,DS-PR,iccma21,e_5_7_10,NO
asc_07,DS-PR,iccma21,e_5_8_10,NO
asc_07,DS-PR,iccma21,e_5_8_6,NO
asc_07,DS-PR,iccma21,e_5_8_7,NO
asc_07,DS-PR,iccma21,e_5_8_8,NO
asc_07,DS-PR,iccma21,e_5_8_9,NO
asc_07,DS-PR,iccma21,e_5_9_10,NO
asc_07,DS-PR,iccma21,e_6_10_10,NO
asc_07,DS-PR,iccma21,e_6_10_6,NO
asc_07,DS-PR,iccma21,e_6_10_7,NO
asc_07,DS-PR,iccma21,e_6_10_8,NO
asc_07,DS-PR,iccma21,e_6_10_9,NO
asc_07,DS-PR,iccma21,e_6_1_10,NO
asc_07,DS-PR,iccma21,e_6_2_10,NO
asc_07,DS-PR,iccma21,e_6_2_6,NO
asc_07,DS-PR,iccma21,e_6_2_7,NO
asc_07,DS-PR,iccma21,e_6_2_8,NO
asc_07,DS-PR,iccma21,e_6_2_9,NO
asc_07,DS-PR,iccma21,e_6_3_10,NO
asc_07,DS-PR,iccma21,e_6_4_10,NO
asc_07,DS-PR,iccma21,e_6_4_6,NO
asc_07,DS-PR,iccma21,e_6_4_7,NO
asc_07,DS-PR,iccma21,e_6_4_8,NO
asc_07,DS-PR,iccma21,e_6_4_9,NO
asc_07,DS-PR,iccma21,e_6_5_10,NO
asc_07,DS-PR,iccma21,e_6_6_10,NO
asc_07,DS-PR,iccma21,e_6_6_6,NO
asc_07,DS-PR,iccma21,e_6_6_7,NO
asc_07,DS-PR,iccma21,e_6_6_8,NO
asc_07,DS-PR,iccma21,e_6_6_9,NO
asc_07,DS-PR,iccma21,e_6_7_10,NO
asc_07,DS-PR,iccma21,e_6_8_10,NO
asc_07,DS-PR,iccma21,e_6_8_6,NO
asc_07,DS-PR,iccma21,e_6_8_7,NO
asc_07,DS-PR,iccma21,e_6_8_8,NO
asc_07,DS-PR,iccma21,e_6_8_9,NO
asc_07,DS-PR,iccma21,e_6_9_10,NO
asc_07,DS-PR,iccma21,e_7_10_10,NO
asc_07,DS-PR,iccma21,e_7_10_6,NO
asc_07,DS-PR,iccma21,e_7_10_7,NO
asc_07,DS-PR,iccma21,e_7_10_8,NO
asc_07,DS-PR,iccma21,e_7_10_9,NO
asc_07,DS-PR,iccma21,e_7_1_10,NO
asc_07,DS-PR,iccma21,e_7_2_10,NO
asc_07,DS-PR,iccma21,e_7_2_6,NO
asc_07,DS-PR,iccma21,e_7_2_7,NO
asc_07,DS-PR,iccma21,e_7_2_8,NO
asc_07,DS-PR,iccma21,e_7_2_9,NO
asc_07,DS-PR,iccma21,e_7_3_10,NO
asc_07,DS-PR,iccma21,e_7_4_10,NO
asc_07,DS-PR,iccma21,e_7_4_6,NO
asc_07,DS-PR,iccma21,e_7_4_7,NO
asc_07,DS-PR,iccma21,e_7_4_8,NO
asc_07,DS-PR,iccma21,e_7_4_9,NO
asc_07,DS-PR,iccma21,e_7_5_10,NO
asc_07,DS-PR,iccma21,e_7_6_10,NO
asc_07,DS-PR,iccma21,e_7_6_6,NO
asc_07,DS-PR,iccma21,e_7_6_7,NO
asc_07,DS-PR,iccma21,e_7_6_8,NO
asc_07,DS-PR,iccma21,e_7_6_9,NO
asc_07,DS-PR,iccma21,e_7_7_10,NO
asc_07,DS-PR,iccma21,e_7_8_10,NO
asc_07,DS-PR,iccma21,e_7_8_6,NO
asc_07,DS-PR,iccma21,e_7_8_7,NO
asc_07,DS-PR,iccma21,e_7_8_8,NO
asc_07,DS-PR,iccma21,e_7_8_9,NO
asc_07,DS-PR,iccma21,e_7_9_10,NO
asc_07,DS-PR,iccma21,e_8_10_10,NO
asc_07,DS-PR,iccma21,e_8_10_6,NO
asc_07,DS-PR,iccma21,e_8_10_7,NO
asc_07,DS-PR,iccma21,e_8_10_8,NO
asc_07,DS-PR,iccma21,e_8_10_9,NO
asc_07,DS-PR,iccma21,e_8_1_10,NO
asc_07,DS-PR,iccma21,e_8_2_10,NO
asc_07,DS-PR,iccma21,e_8_2_6,NO
asc_07,DS-PR,iccma21,e_8_2_7,NO
asc_07,DS-PR,iccma21,e_8_2_8,NO
asc_07,DS-PR,iccma21,e_8_2_9,NO
asc_07,DS-PR,iccma21,e_8_3_10,NO
asc_07,DS-PR,iccma21,e_8_4_10,NO
asc_07,DS-PR,iccma21,e_8_4_6,NO
asc_07,DS-PR,iccma21,e_8_4_7,NO
asc_07,DS-PR,iccma21,e_8_4_8,NO
asc_07,DS-PR,iccma21,e_8_4_9,NO
asc_07,DS-PR,iccma21,e_8_5_10,NO
asc_07,DS-PR,iccma21,e_8_6_10,NO
asc_07,DS-PR,iccma21,e_8_6_6,NO
asc_07,DS-PR,iccma21,e_8_6_7,NO
asc_07,DS-PR,iccma21,e_8_6_8,NO
asc_07,DS-PR,iccma21,e_8_6_9,NO
asc_07,DS-PR,iccma21,e_8_7_10,NO
asc_07,DS-PR,iccma21,e_8_8_10,NO
asc_07,DS-PR,iccma21,e_8_8_6,NO
asc_07,DS-PR,iccma21,e_8_8_7,NO
asc_07,DS-PR,iccma21,e_8_8_8,NO
asc_07,DS-PR,iccma21,e_8_8_9,NO
asc_07,DS-PR,iccma21,e_8_9_10,NO
asc_07,DS-PR,iccma21,e_9_10_10,NO
asc_07,DS-PR,iccma21,e_9_10_6,NO
asc_07,DS-PR,iccma21,e_9_10_7,NO
asc_07,DS-PR,iccma21,e_9_10_8,NA
asc_07,DS-PR,iccma21,e_9_10_9,NA
asc_07,DS-PR,iccma21,e_9_1_10,NO
asc_07,DS-PR,iccma21,e_9_2_10,NO
asc_07,DS-PR,iccma21,e_9_2_6,NO
asc_07,DS-PR,iccma21,e_9_2_7,NO
asc_07,DS-PR,iccma21,e_9_2_8,NO
asc_07,DS-PR,iccma21,e_9_2_9,NO
asc_07,DS-PR,iccma21,e_9_3_10,NO
asc_07,DS-PR,iccma21,e_9_4_10,NO
asc_07,DS-PR,iccma21,e_9_4_6,NO
asc_07,DS-PR,iccma21,e_9_4_7,NO
asc_07,DS-PR,iccma21,e_9_4_8,NO
asc_07,DS-PR,iccma21,e_9_4_9,NO
asc_07,DS-PR,iccma21,e_9_5_10,NO
asc_07,DS-PR,iccma21,e_9_6_10,NO
asc_07,DS-PR,iccma21,e_9_6_6,NO
asc_07,DS-PR,iccma21,e_9_6_7,NO
asc_07,DS-PR,iccma21,e_9_6_8,NO
asc_07,DS-PR,iccma21,e_9_6_9,NO
asc_07,DS-PR,iccma21,e_9_7_10,NA
asc_07,DS-PR,iccma21,e_9_8_10,NO
asc_07,DS-PR,iccma21,e_9_8_6,NA
asc_07,DS-PR,iccma21,e_9_8_7,NO
asc_07,DS-PR,iccma21,e_9_8_8,NO
asc_07,DS-PR,iccma21,e_9_8_9,NA
asc_07,DS-PR,iccma21,e_9_9_10,NA
asc_07,DS-PR,iccma23,a1210993_20150717_0403.gml.80,NO
asc_07,DS-PR,iccma23,admbuster_1000000,NA
asc_07,DS-PR,iccma23,admbuster_100000,NO
asc_07,DS-PR,iccma23,admbuster_10000,NA
asc_07,DS-PR,iccma23,admbuster_1000,NA
asc_07,DS-PR,iccma23,admbuster_1500000,NA
asc_07,DS-PR,iccma23,admbuster_2000000,NA
asc_07,DS-PR,iccma23,admbuster_200000,NO
asc_07,DS-PR,iccma23,admbuster_20000,NA
asc_07,DS-PR,iccma23,admbuster_2000,NO
asc_07,DS-PR,iccma23,admbuster_2500000,NA
asc_07,DS-PR,iccma23,admbuster_4000,NA
asc_07,DS-PR,iccma23,admbuster_500000,NO
asc_07,DS-PR,iccma23,admbuster_50000,NO
asc_07,DS-PR,iccma23,admbuster_6000,NA
asc_07,DS-PR,iccma23,admbuster_8000,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy01,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy07,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy08,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy07,NO
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy08,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy09,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy10,NO
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step7_batch_yyy02,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy03,NO
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy07,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy09,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy10,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step1_batch_yyy04,NO
asc_07,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step2_batch_yyy02,NA
asc_07,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step2_batch_yyy10,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_depvary_step3_batch_yyy02,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_depvary_step3_batch_yyy10,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_depvary_step4_batch_yyy04,NO
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary1_step1_batch_yyy07,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary1_step3_batch_yyy05,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary1_step4_batch_yyy03,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy01,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy06,NA
asc_07,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy09,NA
asc_07,DS-PR,iccma23,BA_100_0_4,NA
asc_07,DS-PR,iccma23,BA_100_60_1,NO
asc_07,DS-PR,iccma23,BA_100_80_5,NO
asc_07,DS-PR,iccma23,BA_100_90_1,NO
asc_07,DS-PR,iccma23,BA_120_10_2,NO
asc_07,DS-PR,iccma23,BA_120_20_1,NA
asc_07,DS-PR,iccma23,BA_120_20_2,NA
asc_07,DS-PR,iccma23,BA_140_0_5,NA
asc_07,DS-PR,iccma23,BA_140_20_4,NA
asc_07,DS-PR,iccma23,BA_140_80_2,NO
asc_07,DS-PR,iccma23,BA_140_90_5,NO
asc_07,DS-PR,iccma23,BA_160_0_2,NA
asc_07,DS-PR,iccma23,BA_160_20_3,NA
asc_07,DS-PR,iccma23,BA_160_40_2,NA
asc_07,DS-PR,iccma23,BA_160_40_3,NO
asc_07,DS-PR,iccma23,BA_160_50_1,NA
asc_07,DS-PR,iccma23,BA_160_60_1,NO
asc_07,DS-PR,iccma23,BA_160_60_4,NO
asc_07,DS-PR,iccma23,BA_160_70_1,NO
asc_07,DS-PR,iccma23,BA_160_90_2,NO
asc_07,DS-PR,iccma23,BA_180_30_1,NA
asc_07,DS-PR,iccma23,BA_180_40_4,NA
asc_07,DS-PR,iccma23,BA_180_80_5,NA
asc_07,DS-PR,iccma23,BA_200_0_2,NA
asc_07,DS-PR,iccma23,BA_200_0_4,NA
asc_07,DS-PR,iccma23,bw2.pfile-3-04.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,bw2.pfile-3-06.pddl.1.cnf,NO
asc_07,DS-PR,iccma23,bw2.pfile-4-05.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,bw3.pfile-3-03.pddl.4.cnf,NO
asc_07,DS-PR,iccma23,bw3.pfile-3-08.pddl.3.cnf,NO
asc_07,DS-PR,iccma23,bw3.pfile-4-02.pddl.6.cnf,NO
asc_07,DS-PR,iccma23,bw3.pfile-4-06.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,bw3.pfile-4-06.pddl.5.cnf,NO
asc_07,DS-PR,iccma23,bw3.pfile-4-07.pddl.6.cnf,NO
asc_07,DS-PR,iccma23,charlottesville_va_2016-01.gml.80,NO
asc_07,DS-PR,iccma23,chicago_2016-01.gml.50,NO
asc_07,DS-PR,iccma23,citybus_20151001_1343.gml.20,NA
asc_07,DS-PR,iccma23,commute.org_20140813_1738.gml.20,NA
asc_07,DS-PR,iccma23,commuteorg-shuttle_20150308_1938.gml.20,NA
asc_07,DS-PR,iccma23,commuteorg-shuttle_20150308_1938.gml.50,NO
asc_07,DS-PR,iccma23,covington_2016-01.gml.50,NO
asc_07,DS-PR,iccma23,crusti_g2io_125_0.5_31_29,NO
asc_07,DS-PR,iccma23,crusti_g2io_125_0.5_31_32,NO
asc_07,DS-PR,iccma23,crusti_g2io_125_0.5_31_33,NO
asc_07,DS-PR,iccma23,crusti_g2io_125_0.5_31_48,NO
asc_07,DS-PR,iccma23,crusti_g2io_125_0.5_31_5,NO
asc_07,DS-PR,iccma23,crusti_g2io_150_0.1_255_18,NO
asc_07,DS-PR,iccma23,crusti_g2io_150_0.1_255_26,NO
asc_07,DS-PR,iccma23,crusti_g2io_175_0.2_511_10,NO
asc_07,DS-PR,iccma23,crusti_g2io_175_0.2_511_13,NO
asc_07,DS-PR,iccma23,crusti_g2io_175_0.2_511_32,NO
asc_07,DS-PR,iccma23,crusti_g2io_175_0.2_511_36,NA
asc_07,DS-PR,iccma23,crusti_g2io_175_0.2_511_48,NO
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_12,NA
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_19,NO
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_38,NO
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_46,NO
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_6,NO
asc_07,DS-PR,iccma23,crusti_g2io_200_0.1_127_8,NO
asc_07,DS-PR,iccma23,crusti_g2io_225_0.1_31_25,NO
asc_07,DS-PR,iccma23,crusti_g2io_225_0.2_127_2,NO
asc_07,DS-PR,iccma23,crusti_g2io_225_0.2_127_31,NO
asc_07,DS-PR,iccma23,crusti_g2io_225_0.2_127_41,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_12,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_15,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_18,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_24,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_31,NO
asc_07,DS-PR,iccma23,crusti_g2io_250_0.2_255_43,NO
asc_07,DS-PR,iccma23,crusti_g2io_300_0.2_255_11,NO
asc_07,DS-PR,iccma23,crusti_g2io_300_0.2_255_17,NO
asc_07,DS-PR,iccma23,crusti_g2io_300_0.2_255_26,NO
asc_07,DS-PR,iccma23,crusti_g2io_350_0.5_255_40,NO
asc_07,DS-PR,iccma23,cts_20130915_1535.gml.80,NO
asc_07,DS-PR,iccma23,empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20,NA
asc_07,DS-PR,iccma23,ER_100_100_5,NA
asc_07,DS-PR,iccma23,ER_100_100_7,NA
asc_07,DS-PR,iccma23,ER_100_30_5,NO
asc_07,DS-PR,iccma23,ER_100_80_10,NA
asc_07,DS-PR,iccma23,ER_200_10_2,NA
asc_07,DS-PR,iccma23,ER_200_20_3,NA
asc_07,DS-PR,iccma23,ER_200_20_6,NA
asc_07,DS-PR,iccma23,ER_200_30_5,NA
asc_07,DS-PR,iccma23,ER_200_60_6,NA
asc_07,DS-PR,iccma23,ER_200_80_5,NA
asc_07,DS-PR,iccma23,ER_300_10_9,NA
asc_07,DS-PR,iccma23,ER_300_20_2,NA
asc_07,DS-PR,iccma23,ER_300_30_7,NA
asc_07,DS-PR,iccma23,ER_300_30_8,NA
asc_07,DS-PR,iccma23,ER_300_60_5,NA
asc_07,DS-PR,iccma23,ER_300_80_2,NA
asc_07,DS-PR,iccma23,ER_300_90_2,NA
asc_07,DS-PR,iccma23,ER_400_20_9,NA
asc_07,DS-PR,iccma23,ER_400_30_9,NA
asc_07,DS-PR,iccma23,ER_400_40_7,NA
asc_07,DS-PR,iccma23,ER_400_50_4,NA
asc_07,DS-PR,iccma23,ER_400_60_5,NA
asc_07,DS-PR,iccma23,ER_500_100_5,NA
asc_07,DS-PR,iccma23,ER_500_60_5,NA
asc_07,DS-PR,iccma23,ER_500_80_6,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C1-02.pddl.2.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C2-010.pddl.1.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C2-01.pddl.6.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C2-04.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C2-07.pddl.2.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C3-05.pddl.1.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C3-09.pddl.1.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C4-03.pddl.1.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C4-06.pddl.2.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C4-07.pddl.1.cnf,NO
asc_07,DS-PR,iccma23,ferry2.pfile-L2-C4-09.pddl.6.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L3-C1-010.pddl.3.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L3-C1-08.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L3-C2-03.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L3-C2-04.pddl.2.cnf,NA
asc_07,DS-PR,iccma23,ferry2.pfile-L3-C2-08.pddl.5.cnf,NA
asc_07,DS-PR,iccma23,g_1160_0.02_10,NA
asc_07,DS-PR,iccma23,g_1191_0.02_8,NA
asc_07,DS-PR,iccma23,g_1265_0.05_3,NA
asc_07,DS-PR,iccma23,g_1400_0.02_9,NO
asc_07,DS-PR,iccma23,g_1477_0.03_8,NA
asc_07,DS-PR,iccma23,g_1498_0.02_2,NO
asc_07,DS-PR,iccma23,g_1570_0.02_4,NA
asc_07,DS-PR,iccma23,g_1590_0.01_1,NO
asc_07,DS-PR,iccma23,g_1604_0.03_3,NA
asc_07,DS-PR,iccma23,g_1768_0.05_2,NA
asc_07,DS-PR,iccma23,g_2016_0.01_9,NA
asc_07,DS-PR,iccma23,g_2176_0.05_9,NO
asc_07,DS-PR,iccma23,g_2288_0.02_7,NO
asc_07,DS-PR,iccma23,g_2295_0.03_7,NA
asc_07,DS-PR,iccma23,g_2490_0.02_9,NA
asc_07,DS-PR,iccma23,g_2557_0.03_2,NA
asc_07,DS-PR,iccma23,g_2664_0.01_2,NO
asc_07,DS-PR,iccma23,g_2709_0.05_5,NO
asc_07,DS-PR,iccma23,g_3142_0.04_3,NA
asc_07,DS-PR,iccma23,g_3195_0.03_8,NA
asc_07,DS-PR,iccma23,g_3286_0.01_6,NA
asc_07,DS-PR,iccma23,g_3409_0.02_8,NO
asc_07,DS-PR,iccma23,g_3521_0.05_2,NA
asc_07,DS-PR,iccma23,g_3582_0.03_3,NA
asc_07,DS-PR,iccma23,g_3690_0.01_8,NA
asc_07,DS-PR,iccma23,Large-result_b1,NA
asc_07,DS-PR,iccma23,Large-result_b14,NA
asc_07,DS-PR,iccma23,Large-result_b15,NO
asc_07,DS-PR,iccma23,Large-result_b16,NO
asc_07,DS-PR,iccma23,Large-result_b18,NO
asc_07,DS-PR,iccma23,Large-result_b20,NA
asc_07,DS-PR,iccma23,Large-result_b22,NO
asc_07,DS-PR,iccma23,Large-result_b5,NO
asc_07,DS-PR,iccma23,Large-result_b6,NO
asc_07,DS-PR,iccma23,Medium-result_b1,NO
asc_07,DS-PR,iccma23,Medium-result_b12,NO
asc_07,DS-PR,iccma23,Medium-result_b17,NA
asc_07,DS-PR,iccma23,Medium-result_b19,NA
asc_07,DS-PR,iccma23,Medium-result_b21,NA
asc_07,DS-PR,iccma23,Medium-result_b22,NO
asc_07,DS-PR,iccma23,Medium-result_b26,NA
asc_07,DS-PR,iccma23,Medium-result_b27,NO
asc_07,DS-PR,iccma23,Medium-result_b28,NO
asc_07,DS-PR,iccma23,Medium-result_b29,NO
asc_07,DS-PR,iccma23,Medium-result_b30,NO
asc_07,DS-PR,iccma23,Medium-result_b4,NO
asc_07,DS-PR,iccma23,Medium-result_b7,NA
asc_07,DS-PR,iccma23,Medium-result_b8,NO
asc_07,DS-PR,iccma23,metro-st-louis_20130916_1522.gml.20,NO
asc_07,DS-PR,iccma23,metro-st-louis_20130916_1522.gml.80,NO
asc_07,DS-PR,iccma23,n100p3q34ve,NO
asc_07,DS-PR,iccma23,n100p5q2,NO
asc_07,DS-PR,iccma23,n128p5q2_ve,NO
asc_07,DS-PR,iccma23,n150p3q34n,NO
asc_07,DS-PR,iccma23,n160p3q24e,NO
asc_07,DS-PR,iccma23,n160p3q34h,NO
asc_07,DS-PR,iccma23,n160p5q2_ve,NO
asc_07,DS-PR,iccma23,n175p3q34h,NO
asc_07,DS-PR,iccma23,n192p5q2_ve,NO
asc_07,DS-PR,iccma23,n200p3q34h,NO
asc_07,DS-PR,iccma23,n224p5q2_ve,NO
asc_07,DS-PR,iccma23,n256p3q08n,NO
asc_07,DS-PR,iccma23,n256p5q2_e,NO
asc_07,DS-PR,iccma23,n320p5q2_n,NO
asc_07,DS-PR,iccma23,n384p5q2_vh,NO
asc_07,DS-PR,iccma23,n448p5q2_vh,NO
asc_07,DS-PR,iccma23,n512p5q2_vh,NO
asc_07,DS-PR,iccma23,palos-verdes-peninsula-transit-authority_20151216_1829.gml.80,NO
asc_07,DS-PR,iccma23,port-authority-of-allegheny-county_20140619_0109.gml.80,NO
asc_07,DS-PR,iccma23,redding_2015-12-09.gml.80,NO
asc_07,DS-PR,iccma23,rennes_2015-12-18.gml.50,NO
asc_07,DS-PR,iccma23,rpsrute@ruter.no_20150319_1558.gml.80,NO
asc_07,DS-PR,iccma23,sacramento_2015-12.gml.80,NO
asc_07,DS-PR,iccma23,samtrans_20130704_1259.gml.80,NO
asc_07,DS-PR,iccma23,scc_1216_42_0.3_0.05__8,NA
asc_07,DS-PR,iccma23,scc_1236_44_0.3_0.05__7,NA
asc_07,DS-PR,iccma23,scc_1421_35_0.4_0.1__10,NA
asc_07,DS-PR,iccma23,scc_1496_48_0.5_0.2__5,NA
asc_07,DS-PR,iccma23,scc_1523_46_0.4_0.1__8,NA
asc_07,DS-PR,iccma23,scc_1701_10_0.5_0.1__6,NA
asc_07,DS-PR,iccma23,scc_1723_15_0.3_0.05__9,NO
asc_07,DS-PR,iccma23,scc_1726_27_0.5_0.1__5,NA
asc_07,DS-PR,iccma23,scc_1817_23_0.4_0.05__10,NA
asc_07,DS-PR,iccma23,scc_1924_31_0.4_0.1__1,NA
asc_07,DS-PR,iccma23,scc_1985_26_0.4_0.1__3,NA
asc_07,DS-PR,iccma23,scc_226_18_0.5_0.1__10,NA
